lot_id,product_id,process_step,equipment_id,wafer_count,queue_time_hours,process_time_hours,start_time,end_time,defect_count,yield_rate,status
LOT_00031,N3_CPU,Metrology,MET_01,25,11.92,2.79,2026-01-22 11:33:39.366277,2026-01-22 14:20:52.079065,0,,Completed
LOT_00031,N3_CPU,Inspection,INSP_01,25,5.6,4.09,2026-01-22 19:56:49.416779,2026-01-23 00:01:58.535610,3,0.9118459626938245,Completed
LOT_00032,N3_GPU,Lithography,LITHO_01,24,7.93,2.9,2026-01-08 12:55:58.096123,2026-01-08 15:49:47.857136,3,,Completed
LOT_00032,N3_GPU,Etching,ETCH_01,24,10.66,5.34,2026-01-09 02:29:06.975037,2026-01-09 07:49:20.836403,2,,Completed
LOT_00032,N3_GPU,Deposition,DEP_02,24,9.56,2.01,2026-01-09 17:23:00.763703,2026-01-09 19:23:36.669252,4,,Completed
LOT_00032,N3_GPU,CMP,CMP_01,24,4.68,3.56,2026-01-10 00:04:24.589429,2026-01-10 03:38:16.440185,1,,Completed
LOT_00032,N3_GPU,Metrology,MET_02,24,7.07,3.79,2026-01-10 10:42:16.386985,2026-01-10 14:29:40.027273,1,,Completed
LOT_00032,N3_GPU,Inspection,INSP_01,24,4.83,1.9,2026-01-10 19:19:12.631693,2026-01-10 21:13:26.041380,2,0.8967984735221711,Completed
LOT_00033,N3_CPU,Lithography,LITHO_02,25,6.51,2.3,2026-02-04 17:30:32.692957,2026-02-04 19:48:32.275813,3,,Completed
LOT_00033,N3_CPU,Etching,ETCH_04,25,11.28,2.36,2026-02-05 07:05:34.258442,2026-02-05 09:27:25.334600,1,,Completed
LOT_00033,N3_CPU,Deposition,DEP_03,25,7.78,3.85,2026-02-05 17:14:28.681490,2026-02-05 21:05:40.977502,1,,Completed
LOT_00033,N3_CPU,CMP,CMP_01,25,6.39,3.38,2026-02-06 03:28:57.492834,2026-02-06 06:51:45.663702,1,,Completed
LOT_00033,N3_CPU,Metrology,MET_01,25,5.9,2.05,2026-02-06 12:45:41.849211,2026-02-06 14:48:40.595752,1,,Completed
LOT_00033,N3_CPU,Inspection,INSP_01,25,13.37,3.98,2026-02-07 04:10:42.978707,2026-02-07 08:09:26.995451,0,0.9184940133892722,Rework
LOT_00034,N3_GPU,Lithography,LITHO_03,24,10.68,3.33,2026-03-16 16:40:33.743029,2026-03-16 20:00:19.279856,1,,Completed
LOT_00034,N3_GPU,Etching,ETCH_01,24,12.93,5.72,2026-03-17 08:56:14.692327,2026-03-17 14:39:14.593137,1,,Completed
LOT_00034,N3_GPU,Deposition,DEP_03,24,5.77,5.55,2026-03-17 20:25:43.036135,2026-03-18 01:58:28.810135,2,,Completed
LOT_00034,N3_GPU,CMP,CMP_02,24,7.24,2.72,2026-03-18 09:12:49.820700,2026-03-18 11:56:18.657095,2,,Completed
LOT_00034,N3_GPU,Metrology,MET_02,24,8.25,4.03,2026-03-18 20:11:33.517755,2026-03-19 00:13:17.335618,1,,Completed
LOT_00034,N3_GPU,Inspection,INSP_01,24,7.71,3.52,2026-03-19 07:55:51.108787,2026-03-19 11:27:18.814677,2,0.917952687565666,Completed
LOT_00035,N3_MOBILE,Lithography,LITHO_02,25,8.2,1.65,2026-03-12 18:12:09.838329,2026-03-12 19:51:02.046321,0,,Completed
LOT_00035,N3_MOBILE,Etching,ETCH_04,25,13.04,2.9,2026-03-13 08:53:20.739193,2026-03-13 11:47:06.356354,2,,Completed
LOT_00035,N3_MOBILE,Deposition,DEP_03,25,9.13,2.48,2026-03-13 20:54:46.531779,2026-03-13 23:23:35.059569,4,,Completed
LOT_00035,N3_MOBILE,CMP,CMP_02,25,4.25,1.99,2026-03-14 03:38:52.905698,2026-03-14 05:37:59.781468,1,,Completed
LOT_00035,N3_MOBILE,Metrology,MET_01,25,7.48,3.97,2026-03-14 13:06:48.321112,2026-03-14 17:04:43.789820,0,,Completed
LOT_00035,N3_MOBILE,Inspection,INSP_02,25,6.99,3.83,2026-03-15 00:04:17.296328,2026-03-15 03:54:18.000590,2,0.9608499370233062,Completed
LOT_00036,N3_GPU,Lithography,LITHO_02,25,11.84,2.01,2026-01-22 22:50:22.662645,2026-01-23 00:50:56.170046,1,,Completed
LOT_00036,N3_GPU,Etching,ETCH_04,25,14.2,3.87,2026-01-23 15:02:51.970136,2026-01-23 18:55:18.281687,1,,Rework
LOT_00036,N3_GPU,Deposition,DEP_02,25,7.15,4.21,2026-01-24 02:04:21.290972,2026-01-24 06:17:08.442692,2,,Completed
LOT_00036,N3_GPU,CMP,CMP_01,25,6.43,3.16,2026-01-24 12:42:38.985359,2026-01-24 15:51:58.523750,1,,Completed
LOT_00036,N3_GPU,Metrology,MET_01,25,13.4,2.21,2026-01-25 05:15:48.450469,2026-01-25 07:28:38.888411,0,,Hold
LOT_00036,N3_GPU,Inspection,INSP_01,25,2.01,4.31,2026-01-25 09:29:01.572513,2026-01-25 13:47:37.835653,3,0.9411749171308557,Completed
LOT_00037,N3_MOBILE,Lithography,LITHO_01,25,6.25,2.9,2026-01-12 20:14:43.757072,2026-01-12 23:08:47.754321,5,,Completed
LOT_00037,N3_MOBILE,Etching,ETCH_01,25,14.65,4.06,2026-01-13 13:47:34.312077,2026-01-13 17:50:56.968041,2,,Completed
LOT_00037,N3_MOBILE,Deposition,DEP_01,25,10.17,3.56,2026-01-14 04:01:11.209570,2026-01-14 07:34:39.326673,1,,Completed
LOT_00037,N3_MOBILE,CMP,CMP_01,25,3.6,3.35,2026-01-14 11:10:44.306324,2026-01-14 14:31:49.878976,2,,Completed
LOT_00037,N3_MOBILE,Metrology,MET_02,25,5.79,3.49,2026-01-14 20:19:08.492173,2026-01-14 23:48:19.898091,2,,Completed
LOT_00037,N3_MOBILE,Inspection,INSP_02,25,1.03,4.26,2026-01-15 00:50:10.423147,2026-01-15 05:05:33.593979,2,0.9376276375718094,Completed
LOT_00038,N3_MOBILE,Lithography,LITHO_03,25,1.56,2.29,2026-03-14 23:33:32.931739,2026-03-15 01:51:00.076753,1,,Completed
LOT_00038,N3_MOBILE,Etching,ETCH_04,25,15.41,1.91,2026-03-15 17:15:50.791338,2026-03-15 19:10:10.273767,3,,Completed
LOT_00038,N3_MOBILE,Deposition,DEP_02,25,8.74,1.73,2026-03-16 03:54:24.574459,2026-03-16 05:38:02.405856,2,,Completed
LOT_00038,N3_MOBILE,CMP,CMP_01,25,10.04,2.97,2026-03-16 15:40:12.792715,2026-03-16 18:38:25.187009,1,,Completed
LOT_00038,N3_MOBILE,Metrology,MET_02,25,5.48,2.01,2026-03-17 00:07:02.598995,2026-03-17 02:07:26.156581,3,,Completed
LOT_00038,N3_MOBILE,Inspection,INSP_01,25,7.74,2.98,2026-03-17 09:51:43.668364,2026-03-17 12:50:48.552907,0,0.9573787449880325,Completed
LOT_00039,N3_MOBILE,Lithography,LITHO_02,25,8.2,1.76,2026-02-25 04:11:49.326588,2026-02-25 05:57:31.462110,5,,Completed
LOT_00039,N3_MOBILE,Etching,ETCH_04,25,16.97,2.44,2026-02-25 22:55:38.288386,2026-02-26 01:22:12.839715,1,,Completed
LOT_00039,N3_MOBILE,Deposition,DEP_02,25,8.43,2.29,2026-02-26 09:47:49.275080,2026-02-26 12:05:11.645901,3,,Completed
LOT_00039,N3_MOBILE,CMP,CMP_01,25,6.1,2.25,2026-02-26 18:10:57.290711,2026-02-26 20:25:44.986378,1,,Completed
LOT_00039,N3_MOBILE,Metrology,MET_01,25,8.38,4.23,2026-02-27 04:48:29.995289,2026-02-27 09:02:09.903424,1,,Completed
LOT_00039,N3_MOBILE,Inspection,INSP_02,25,3.59,4.3,2026-02-27 12:37:42.981905,2026-02-27 16:55:38.702674,1,0.9604079613788643,Completed
LOT_00040,N3_MOBILE,Lithography,LITHO_02,25,9.47,3.61,2026-01-06 06:28:24.400294,2026-01-06 10:04:50.072257,1,,Completed
LOT_00040,N3_MOBILE,Etching,ETCH_02,25,17.88,3.63,2026-01-07 03:57:39.001007,2026-01-07 07:35:09.948127,3,,Completed
LOT_00040,N3_MOBILE,Deposition,DEP_03,25,5.65,3.06,2026-01-07 13:14:02.018848,2026-01-07 16:17:27.266098,4,,Completed
LOT_00040,N3_MOBILE,CMP,CMP_02,25,6.81,2.17,2026-01-07 23:05:48.062710,2026-01-08 01:16:03.527860,2,,Completed
LOT_00040,N3_MOBILE,Metrology,MET_02,25,6.61,2.52,2026-01-08 07:52:21.893907,2026-01-08 10:23:20.173833,2,,Completed
LOT_00040,N3_MOBILE,Inspection,INSP_02,25,5.01,3.75,2026-01-08 15:23:40.445818,2026-01-08 19:08:26.720484,2,0.9291941921617015,Completed
LOT_00041,N3_GPU,Lithography,LITHO_03,25,9.37,2.2,2026-01-08 07:22:27.825362,2026-01-08 09:34:30.006688,2,,Completed
LOT_00041,N3_GPU,Etching,ETCH_01,25,15.19,4.65,2026-01-09 00:45:48.689123,2026-01-09 05:24:53.310328,1,,Completed
LOT_00041,N3_GPU,Deposition,DEP_01,25,10.43,2.5,2026-01-09 15:50:57.080051,2026-01-09 18:21:12.571777,2,,Completed
LOT_00041,N3_GPU,CMP,CMP_02,25,6.99,3.9,2026-01-10 01:20:22.015109,2026-01-10 05:14:22.838281,1,,Completed
LOT_00041,N3_GPU,Metrology,MET_02,25,7.79,3.77,2026-01-10 13:01:46.591683,2026-01-10 16:47:56.904972,2,,Completed
LOT_00041,N3_GPU,Inspection,INSP_02,25,6.78,1.6,2026-01-10 23:34:52.063570,2026-01-11 01:10:50.234913,2,0.9758989445993694,Completed
LOT_00042,N3_GPU,Lithography,LITHO_01,25,4.17,3.77,2026-02-28 01:10:14.344633,2026-02-28 04:56:40.142510,4,,Completed
LOT_00042,N3_GPU,Etching,ETCH_04,25,16.86,4.67,2026-02-28 21:48:15.225070,2026-03-01 02:28:12.011584,2,,Completed
LOT_00042,N3_GPU,Deposition,DEP_01,25,7.02,2.58,2026-03-01 09:29:10.193015,2026-03-01 12:04:11.894605,3,,Completed
LOT_00042,N3_GPU,CMP,CMP_02,25,2.46,4.86,2026-03-01 14:31:39.448328,2026-03-01 19:23:20.184478,3,,Completed
LOT_00042,N3_GPU,Metrology,MET_01,25,11.66,2.01,2026-03-02 07:02:55.622656,2026-03-02 09:03:23.188432,3,,Completed
LOT_00042,N3_GPU,Inspection,INSP_01,25,7.16,1.86,2026-03-02 16:12:50.739769,2026-03-02 18:04:20.658958,2,0.9341902162216084,Completed
LOT_00043,N3_MOBILE,Lithography,LITHO_01,25,6.57,3.58,2026-02-16 16:34:10.356631,2026-02-16 20:08:46.685669,3,,Completed
LOT_00043,N3_MOBILE,Etching,ETCH_02,25,15.39,5.04,2026-02-17 11:32:12.512821,2026-02-17 16:34:30.863057,2,,Rework
LOT_00043,N3_MOBILE,Deposition,DEP_03,25,4.42,3.77,2026-02-17 20:59:30.872923,2026-02-18 00:45:48.053294,3,,Completed
LOT_00043,N3_MOBILE,CMP,CMP_01,25,3.93,0.78,2026-02-18 04:41:21.825687,2026-02-18 05:27:56.822375,4,,Completed
LOT_00043,N3_MOBILE,Metrology,MET_01,25,0.0,2.84,2026-02-18 05:27:56.822375,2026-02-18 08:18:17.564706,2,,Completed
LOT_00043,N3_MOBILE,Inspection,INSP_02,25,8.19,2.83,2026-02-18 16:29:25.039761,2026-02-18 19:18:57.289652,1,0.9665899058818477,Rework
LOT_00044,N3_AI,Lithography,LITHO_02,25,3.92,2.98,2026-03-30 15:55:19.255175,2026-03-30 18:54:02.332915,0,,Completed
LOT_00044,N3_AI,Etching,ETCH_02,25,6.77,1.37,2026-03-31 01:39:56.537872,2026-03-31 03:02:00.428410,2,,Completed
LOT_00044,N3_AI,Deposition,DEP_03,25,8.35,3.07,2026-03-31 11:23:04.591254,2026-03-31 14:27:05.757836,1,,Completed
LOT_00044,N3_AI,CMP,CMP_02,25,7.55,2.9,2026-03-31 21:59:57.901387,2026-04-01 00:53:41.768540,2,,Completed
LOT_00044,N3_AI,Metrology,MET_01,25,13.07,3.47,2026-04-01 13:57:42.035333,2026-04-01 17:25:41.183270,2,,Completed
LOT_00044,N3_AI,Inspection,INSP_02,25,5.89,2.18,2026-04-01 23:19:16.255261,2026-04-02 01:29:53.030240,3,0.9150746176513848,Completed
LOT_00045,N3_MOBILE,Lithography,LITHO_01,24,1.99,3.55,2026-03-27 17:59:10.966295,2026-03-27 21:32:16.579668,2,,Completed
LOT_00045,N3_MOBILE,Etching,ETCH_01,24,8.38,6.51,2026-03-28 05:55:00.068210,2026-03-28 12:25:46.911684,3,,Completed
LOT_00045,N3_MOBILE,Deposition,DEP_03,24,4.06,2.94,2026-03-28 16:29:16.712794,2026-03-28 19:25:44.738278,2,,Completed
LOT_00045,N3_MOBILE,CMP,CMP_01,24,8.39,3.81,2026-03-29 03:48:55.471407,2026-03-29 07:37:27.701844,0,,Completed
LOT_00045,N3_MOBILE,Metrology,MET_01,24,5.12,1.44,2026-03-29 12:44:56.140140,2026-03-29 14:11:08.653229,2,,Completed
LOT_00045,N3_MOBILE,Inspection,INSP_02,24,2.15,2.08,2026-03-29 16:20:12.908473,2026-03-29 18:24:54.172975,2,0.8738788727424628,Completed
LOT_00046,N3_CPU,Lithography,LITHO_01,25,2.89,4.87,2026-01-12 11:53:15.503272,2026-01-12 16:45:39.375266,4,,Completed
LOT_00046,N3_CPU,Etching,ETCH_04,25,16.63,4.39,2026-01-13 09:23:35.509663,2026-01-13 13:47:14.278019,2,,Completed
LOT_00046,N3_CPU,Deposition,DEP_01,25,2.64,2.91,2026-01-13 16:25:53.189207,2026-01-13 19:20:14.419673,5,,Completed
LOT_00046,N3_CPU,CMP,CMP_01,25,5.03,3.52,2026-01-14 00:22:15.312261,2026-01-14 03:53:31.975307,4,,Completed
LOT_00046,N3_CPU,Metrology,MET_01,25,6.02,2.14,2026-01-14 09:54:34.729339,2026-01-14 12:02:51.815978,1,,Completed
LOT_00046,N3_CPU,Inspection,INSP_02,25,7.09,2.19,2026-01-14 19:08:18.112137,2026-01-14 21:19:58.773560,4,0.9578932701868201,Completed
LOT_00047,N3_MOBILE,Lithography,LITHO_02,25,6.4,3.11,2026-03-15 02:24:09.199881,2026-03-15 05:30:55.236186,1,,Completed
LOT_00047,N3_MOBILE,Etching,ETCH_02,25,9.51,3.42,2026-03-15 15:01:30.396178,2026-03-15 18:26:53.657931,1,,Completed
LOT_00047,N3_MOBILE,Deposition,DEP_02,25,2.57,5.01,2026-03-15 21:01:18.646917,2026-03-16 02:02:12.209737,4,,Completed
LOT_00047,N3_MOBILE,CMP,CMP_01,25,2.46,4.19,2026-03-16 04:29:58.579992,2026-03-16 08:41:14.225790,1,,Completed
LOT_00047,N3_MOBILE,Metrology,MET_01,25,8.6,2.62,2026-03-16 17:17:26.972775,2026-03-16 19:54:45.862811,1,,Completed
LOT_00047,N3_MOBILE,Inspection,INSP_01,25,9.09,1.68,2026-03-17 04:59:55.635007,2026-03-17 06:40:55.339158,5,0.948180933805898,Completed
LOT_00048,N3_MOBILE,Lithography,LITHO_02,25,7.95,3.14,2026-02-15 12:57:04.123318,2026-02-15 16:05:31.105653,2,,Completed
LOT_00048,N3_MOBILE,Etching,ETCH_01,25,16.74,3.37,2026-02-16 08:50:06.723128,2026-02-16 12:12:28.398169,1,,Completed
LOT_00048,N3_MOBILE,Deposition,DEP_02,25,5.8,3.2,2026-02-16 18:00:20.572823,2026-02-16 21:12:06.082945,1,,Hold
LOT_00048,N3_MOBILE,CMP,CMP_01,25,6.95,5.04,2026-02-17 04:09:09.460657,2026-02-17 09:11:39.745935,3,,Completed
LOT_00048,N3_MOBILE,Metrology,MET_02,25,8.83,2.78,2026-02-17 18:01:16.717806,2026-02-17 20:47:52.240269,0,,Completed
LOT_00048,N3_MOBILE,Inspection,INSP_01,25,4.95,3.75,2026-02-18 01:44:59.618871,2026-02-18 05:29:43.073981,1,0.9134225201212216,Completed
LOT_00049,N3_GPU,Lithography,LITHO_03,25,7.68,5.25,2026-03-27 15:40:38.920320,2026-03-27 20:55:49.313096,2,,Completed
LOT_00049,N3_GPU,Etching,ETCH_02,25,11.18,5.41,2026-03-28 08:06:31.127147,2026-03-28 13:31:08.717603,0,,Completed
LOT_00049,N3_GPU,Deposition,DEP_03,25,11.17,2.92,2026-03-29 00:41:04.710163,2026-03-29 03:36:01.376154,1,,Completed
LOT_00049,N3_GPU,CMP,CMP_02,25,6.57,4.0,2026-03-29 10:10:08.857613,2026-03-29 14:10:12.623546,2,,Completed
LOT_00049,N3_GPU,Metrology,MET_01,25,4.83,2.12,2026-03-29 19:00:16.023231,2026-03-29 21:07:10.684311,1,,Hold
LOT_00049,N3_GPU,Inspection,INSP_02,25,10.92,3.74,2026-03-30 08:02:22.301228,2026-03-30 11:46:53.960196,1,0.9326181253561014,Completed
LOT_00050,N3_GPU,Lithography,LITHO_03,25,3.47,3.04,2026-03-29 04:28:12.936771,2026-03-29 07:30:49.905578,1,,Completed
LOT_00050,N3_GPU,Etching,ETCH_01,25,19.95,4.04,2026-03-30 03:28:01.697804,2026-03-30 07:30:18.614437,2,,Completed
LOT_00050,N3_GPU,Deposition,DEP_01,25,4.59,1.59,2026-03-30 12:05:47.450903,2026-03-30 13:41:24.708034,2,,Completed
LOT_00050,N3_GPU,CMP,CMP_02,25,5.75,3.3,2026-03-30 19:26:27.167850,2026-03-30 22:44:19.683685,1,,Completed
LOT_00050,N3_GPU,Metrology,MET_02,25,6.87,1.12,2026-03-31 05:36:17.993548,2026-03-31 06:43:47.372657,2,,Completed
LOT_00050,N3_GPU,Inspection,INSP_02,25,6.35,4.04,2026-03-31 13:04:29.654312,2026-03-31 17:06:47.316846,1,0.9425910270122027,Completed
LOT_00051,N3_GPU,Lithography,LITHO_01,25,1.87,1.14,2026-03-18 14:52:00.831650,2026-03-18 16:00:32.060300,4,,Completed
LOT_00051,N3_GPU,Etching,ETCH_03,25,15.18,4.6,2026-03-19 07:11:12.139360,2026-03-19 11:46:56.751205,0,,Completed
LOT_00051,N3_GPU,Deposition,DEP_02,25,5.19,2.11,2026-03-19 16:58:36.620208,2026-03-19 19:05:08.328197,2,,Completed
LOT_00051,N3_GPU,CMP,CMP_02,25,5.38,3.86,2026-03-20 00:28:12.028072,2026-03-20 04:19:40.407254,2,,Completed
LOT_00051,N3_GPU,Metrology,MET_02,25,9.53,1.27,2026-03-20 13:51:23.098391,2026-03-20 15:07:20.757685,0,,Completed
LOT_00051,N3_GPU,Inspection,INSP_02,25,7.35,1.93,2026-03-20 22:28:38.390863,2026-03-21 00:24:08.754257,6,0.9149213776125791,Completed
LOT_00052,N3_CPU,Lithography,LITHO_01,24,5.69,2.83,2026-02-19 03:41:28.927924,2026-02-19 06:31:22.005289,2,,Completed
LOT_00052,N3_CPU,Etching,ETCH_02,24,7.3,3.55,2026-02-19 13:49:30.950070,2026-02-19 17:22:47.148405,5,,Completed
LOT_00052,N3_CPU,Deposition,DEP_02,24,10.3,2.73,2026-02-20 03:40:48.110539,2026-02-20 06:24:27.370815,2,,Completed
LOT_00052,N3_CPU,CMP,CMP_01,24,5.78,2.04,2026-02-20 12:10:58.333693,2026-02-20 14:13:06.478376,0,,Completed
LOT_00052,N3_CPU,Metrology,MET_02,24,4.71,3.44,2026-02-20 18:55:40.786712,2026-02-20 22:21:51.917178,0,,Completed
LOT_00052,N3_CPU,Inspection,INSP_02,24,9.98,1.77,2026-02-21 08:20:36.412916,2026-02-21 10:06:32.756977,3,0.9222260722254131,Completed
LOT_00053,N3_AI,Lithography,LITHO_01,25,4.69,2.89,2026-03-08 14:41:27.032382,2026-03-08 17:34:52.437088,0,,Completed
LOT_00053,N3_AI,Etching,ETCH_02,25,2.12,2.73,2026-03-08 19:42:05.365356,2026-03-08 22:25:54.358158,1,,Completed
LOT_00053,N3_AI,Deposition,DEP_02,25,8.09,2.67,2026-03-09 06:31:21.465727,2026-03-09 09:11:19.715564,5,,Completed
LOT_00053,N3_AI,CMP,CMP_02,25,13.9,1.19,2026-03-09 23:05:15.299483,2026-03-10 00:16:55.119781,1,,Completed
LOT_00053,N3_AI,Metrology,MET_01,25,2.81,2.13,2026-03-10 03:05:30.378110,2026-03-10 05:13:06.103427,1,,Completed
LOT_00053,N3_AI,Inspection,INSP_02,25,7.9,2.49,2026-03-10 13:07:23.107711,2026-03-10 15:36:51.725715,1,0.9297319991536372,Completed
LOT_00054,N3_CPU,Lithography,LITHO_02,25,4.93,4.96,2026-03-23 11:55:34.560224,2026-03-23 16:53:13.048804,1,,Completed
LOT_00054,N3_CPU,Etching,ETCH_01,25,16.89,4.58,2026-03-24 09:46:28.893051,2026-03-24 14:21:20.090869,0,,Completed
LOT_00054,N3_CPU,Deposition,DEP_02,25,6.81,3.27,2026-03-24 21:10:11.443002,2026-03-25 00:26:08.633675,1,,Completed
LOT_00054,N3_CPU,CMP,CMP_02,25,11.31,3.16,2026-03-25 11:44:35.094038,2026-03-25 14:54:15.982567,1,,Hold
LOT_00054,N3_CPU,Metrology,MET_01,25,4.82,3.38,2026-03-25 19:43:12.168887,2026-03-25 23:05:49.730305,3,,Completed
LOT_00054,N3_CPU,Inspection,INSP_01,25,5.91,1.19,2026-03-26 05:00:33.691917,2026-03-26 06:11:40.148957,4,0.99,Completed
LOT_00055,N3_AI,Lithography,LITHO_01,25,6.49,2.99,2026-01-04 12:29:21.059528,2026-01-04 15:28:53.234328,0,,Completed
LOT_00055,N3_AI,Etching,ETCH_01,25,14.01,0.65,2026-01-05 05:29:11.977009,2026-01-05 06:08:11.977009,2,,Completed
LOT_00055,N3_AI,Deposition,DEP_01,25,12.72,3.46,2026-01-05 18:51:21.201840,2026-01-05 22:18:57.456023,3,,Completed
LOT_00055,N3_AI,CMP,CMP_02,25,8.86,3.51,2026-01-06 07:10:31.206513,2026-01-06 10:41:18.314025,1,,Completed
LOT_00055,N3_AI,Metrology,MET_01,25,4.16,3.19,2026-01-06 14:50:49.307755,2026-01-06 18:02:10.744174,0,,Hold
LOT_00055,N3_AI,Inspection,INSP_02,25,9.57,3.71,2026-01-07 03:36:11.008586,2026-01-07 07:18:40.902436,2,0.8953927601165389,Completed
LOT_00056,N3_GPU,Lithography,LITHO_03,24,5.93,4.1,2026-03-16 07:55:40.499133,2026-03-16 12:01:28.811469,1,,Completed
LOT_00056,N3_GPU,Etching,ETCH_02,24,20.95,3.3,2026-03-17 08:58:44.470715,2026-03-17 12:16:36.372003,3,,Completed
LOT_00056,N3_GPU,Deposition,DEP_01,24,5.34,1.9,2026-03-17 17:37:06.378837,2026-03-17 19:31:00.395942,2,,Completed
LOT_00056,N3_GPU,CMP,CMP_01,24,7.91,2.72,2026-03-18 03:25:32.362161,2026-03-18 06:08:50.153946,1,,Completed
LOT_00056,N3_GPU,Metrology,MET_01,24,7.9,4.48,2026-03-18 14:02:50.456146,2026-03-18 18:31:42.914921,1,,Completed
LOT_00056,N3_GPU,Inspection,INSP_02,24,4.56,4.8,2026-03-18 23:05:34.278519,2026-03-19 03:53:36.118772,0,0.9771683905881831,Completed
LOT_00057,N3_GPU,Lithography,LITHO_03,25,9.18,5.76,2026-02-23 08:10:50.267001,2026-02-23 13:56:25.043141,1,,Completed
LOT_00057,N3_GPU,Etching,ETCH_03,25,13.8,4.96,2026-02-24 03:44:37.912877,2026-02-24 08:41:59.195052,1,,Completed
LOT_00057,N3_GPU,Deposition,DEP_01,25,4.12,3.02,2026-02-24 12:49:16.342704,2026-02-24 15:50:11.707037,2,,Completed
LOT_00057,N3_GPU,CMP,CMP_01,25,7.44,2.83,2026-02-24 23:16:33.411421,2026-02-25 02:06:07.419511,0,,Hold
LOT_00057,N3_GPU,Metrology,MET_01,25,1.96,2.18,2026-02-25 04:03:52.013537,2026-02-25 06:14:42.685242,4,,Completed
LOT_00057,N3_GPU,Inspection,INSP_02,25,6.55,3.46,2026-02-25 12:47:58.668566,2026-02-25 16:15:36.179592,0,0.9423504600688778,Hold
LOT_00058,N3_CPU,Lithography,LITHO_03,25,4.34,3.55,2026-01-10 18:20:07.385502,2026-01-10 21:53:07.727707,1,,Completed
LOT_00058,N3_CPU,Etching,ETCH_04,25,8.86,2.53,2026-01-11 06:44:28.703398,2026-01-11 09:16:09.492158,0,,Completed
LOT_00058,N3_CPU,Deposition,DEP_01,25,9.18,2.86,2026-01-11 18:26:41.125228,2026-01-11 21:18:19.118636,3,,Completed
LOT_00058,N3_CPU,CMP,CMP_02,25,4.65,2.71,2026-01-12 01:57:17.074576,2026-01-12 04:40:06.063831,3,,Completed
LOT_00058,N3_CPU,Metrology,MET_02,25,6.98,2.73,2026-01-12 11:39:02.197365,2026-01-12 14:22:39.326226,2,,Completed
LOT_00058,N3_CPU,Inspection,INSP_01,25,7.1,3.37,2026-01-12 21:28:22.680675,2026-01-13 00:50:42.487928,1,0.9223750655508477,Completed
LOT_00059,N3_GPU,Lithography,LITHO_03,24,9.01,3.52,2026-01-21 19:00:22.520339,2026-01-21 22:31:24.428943,2,,Completed
LOT_00059,N3_GPU,Etching,ETCH_01,24,2.56,2.43,2026-01-22 01:05:12.225829,2026-01-22 03:30:45.968844,0,,Completed
LOT_00059,N3_GPU,Deposition,DEP_02,24,7.98,2.72,2026-01-22 11:29:23.507412,2026-01-22 14:12:51.670366,3,,Completed
LOT_00059,N3_GPU,CMP,CMP_01,24,9.16,2.28,2026-01-22 23:22:30.684278,2026-01-23 01:39:06.218166,3,,Completed
LOT_00059,N3_GPU,Metrology,MET_01,24,1.43,1.65,2026-01-23 03:04:39.399306,2026-01-23 04:43:26.583824,1,,Completed
LOT_00059,N3_GPU,Inspection,INSP_01,24,6.31,4.55,2026-01-23 11:01:46.631813,2026-01-23 15:34:43.104358,1,0.9449428252370955,Completed
LOT_00060,N3_CPU,Lithography,LITHO_03,25,6.15,2.78,2026-01-08 06:09:09.587180,2026-01-08 08:55:46.059063,1,,Completed
LOT_00060,N3_CPU,Etching,ETCH_01,25,18.85,4.1,2026-01-09 03:46:29.004309,2026-01-09 07:52:11.634396,1,,Completed
LOT_00060,N3_CPU,Deposition,DEP_02,25,7.91,5.13,2026-01-09 15:46:37.513386,2026-01-09 20:54:12.681506,3,,Completed
LOT_00060,N3_CPU,CMP,CMP_01,25,7.3,3.34,2026-01-10 04:12:08.829679,2026-01-10 07:32:28.562242,2,,Completed
LOT_00060,N3_CPU,Metrology,MET_02,25,3.02,4.12,2026-01-10 10:33:31.417244,2026-01-10 14:40:53.727477,3,,Completed
LOT_00060,N3_CPU,Inspection,INSP_02,25,7.55,1.91,2026-01-10 22:14:03.200256,2026-01-11 00:08:42.511838,2,0.9353253557701269,Completed
LOT_00061,N3_CPU,Lithography,LITHO_02,25,5.46,4.37,2026-01-06 10:27:31.769837,2026-01-06 14:49:54.024346,2,,Completed
LOT_00061,N3_CPU,Etching,ETCH_01,25,15.95,3.84,2026-01-07 06:46:53.401770,2026-01-07 10:37:23.902471,1,,Rework
LOT_00061,N3_CPU,Deposition,DEP_02,25,4.71,3.59,2026-01-07 15:20:08.062732,2026-01-07 18:55:26.854503,4,,Rework
LOT_00061,N3_CPU,CMP,CMP_01,25,5.35,1.51,2026-01-08 00:16:17.414418,2026-01-08 01:46:57.013140,2,,Completed
LOT_00061,N3_CPU,Metrology,MET_02,25,7.65,2.42,2026-01-08 09:25:43.062434,2026-01-08 11:50:50.936670,6,,Completed
LOT_00061,N3_CPU,Inspection,INSP_02,25,2.83,2.25,2026-01-08 14:40:30.247794,2026-01-08 16:55:30.926728,6,0.9235255906886284,Completed
LOT_00062,N3_MOBILE,Lithography,LITHO_02,25,9.81,4.39,2026-03-29 18:48:32.531468,2026-03-29 23:11:48.050973,1,,Completed
LOT_00062,N3_MOBILE,Etching,ETCH_04,25,11.16,2.86,2026-03-30 10:21:12.948653,2026-03-30 13:13:06.869755,1,,Completed
